traffic_volume,rain_1h,snow_1h,clouds_all,hour,day_of_week,month,year,day_of_year,is_weekend,congestion_level,temp_celsius,is_holiday,weather_main_encoded,weather_description_encoded
5945,1.78,0.0,92,17,1,6,2016,166,0,Medium,21.340000000000032,1,6,18
4002,4.05,0.0,92,18,1,6,2016,166,0,Medium,20.55000000000001,1,6,9
2830,3.8,0.0,92,19,1,6,2016,166,0,Low,19.810000000000002,1,6,18
2508,1.11,0.0,92,20,1,6,2016,166,0,Low,19.5,1,6,18
2204,0.0,0.0,92,21,1,6,2016,166,0,Low,19.03000000000003,1,6,18
1870,0.0,0.0,92,22,1,6,2016,166,0,Low,17.57000000000005,1,6,18
1865,0.0,0.0,92,23,1,6,2016,166,0,Low,17.180000000000007,1,6,18
832,0.0,0.0,92,0,2,6,2016,167,0,Low,17.460000000000036,1,6,18
479,0.0,0.0,92,1,2,6,2016,167,0,Low,17.460000000000036,1,6,18
366,0.0,0.0,92,2,2,6,2016,167,0,Low,17.680000000000007,1,6,18
444,0.0,0.0,68,3,2,6,2016,167,0,Low,17.78000000000003,1,1,2
1114,0.0,0.0,68,4,2,6,2016,167,0,Low,17.610000000000014,1,1,2
3481,0.0,0.0,68,5,2,6,2016,167,0,Medium,17.99000000000001,1,1,2
5654,0.0,0.0,88,6,2,6,2016,167,0,Medium,18.05000000000001,1,1,19
6356,0.0,0.0,88,7,2,6,2016,167,0,High,18.52000000000004,1,1,19
6315,0.0,0.0,88,8,2,6,2016,167,0,High,19.160000000000025,1,1,19
5013,0.0,0.0,92,9,2,6,2016,167,0,Medium,21.03000000000003,1,6,13
4662,0.25,0.0,92,10,2,6,2016,167,0,Medium,20.379999999999995,1,6,13
4871,0.25,0.0,92,11,2,6,2016,167,0,Medium,20.129999999999995,1,6,13
5146,0.0,0.0,80,12,2,6,2016,167,0,Medium,18.33000000000004,1,6,13
5171,0.0,0.0,80,13,2,6,2016,167,0,Medium,19.914000000000044,1,6,13
5346,0.0,0.0,64,14,2,6,2016,167,0,Medium,21.05000000000001,1,1,2
5637,0.0,0.0,68,15,2,6,2016,167,0,Medium,22.560000000000002,1,1,2
6556,0.0,0.0,68,16,2,6,2016,167,0,High,22.560000000000002,1,1,2
6139,0.0,0.0,68,17,2,6,2016,167,0,High,22.470000000000027,1,1,2
4590,0.0,0.0,32,18,2,6,2016,167,0,Medium,21.760000000000048,1,1,24
3526,0.0,0.0,32,19,2,6,2016,167,0,Medium,21.49000000000001,1,1,24
3388,0.0,0.0,32,20,2,6,2016,167,0,Medium,21.200000000000045,1,1,24
3192,0.0,0.0,8,21,2,6,2016,167,0,Medium,20.32000000000005,1,0,27
2367,0.0,0.0,8,22,2,6,2016,167,0,Low,19.99000000000001,1,0,27
1394,0.0,0.0,8,23,2,6,2016,167,0,Low,18.680000000000007,1,0,27
775,0.0,0.0,0,0,3,6,2016,168,0,Low,18.410000000000025,1,0,1
432,0.0,0.0,0,1,3,6,2016,168,0,Low,17.650000000000034,1,0,1
335,0.0,0.0,0,2,3,6,2016,168,0,Low,17.730000000000018,1,0,1
433,0.0,0.0,0,3,3,6,2016,168,0,Low,17.74000000000001,1,0,1
906,0.0,0.0,0,4,3,6,2016,168,0,Low,17.850000000000023,1,0,1
3019,0.0,0.0,0,5,3,6,2016,168,0,Medium,17.640000000000043,1,0,1
5764,0.0,0.0,0,6,3,6,2016,168,0,Medium,17.49000000000001,1,0,1
6638,0.0,0.0,0,7,3,6,2016,168,0,High,17.900000000000034,1,0,1
5667,0.0,0.0,0,8,3,6,2016,168,0,Medium,17.79000000000002,1,0,1
5270,0.0,0.0,0,9,3,6,2016,168,0,Medium,18.04000000000002,1,0,1
5020,0.0,0.0,0,10,3,6,2016,168,0,Medium,17.82000000000005,1,0,1
5318,0.0,0.0,8,11,3,6,2016,168,0,Medium,20.900000000000034,1,0,27
5473,0.0,0.0,0,12,3,6,2016,168,0,Medium,21.600000000000023,1,0,1
5710,0.0,0.0,0,13,3,6,2016,168,0,Medium,22.75,1,0,1
5691,0.0,0.0,0,14,3,6,2016,168,0,Medium,24.99000000000001,1,0,1
5924,0.0,0.0,0,15,3,6,2016,168,0,Medium,25.49000000000001,1,0,1
6456,0.0,0.0,0,16,3,6,2016,168,0,High,25.930000000000007,1,0,1
6146,0.0,0.0,0,17,3,6,2016,168,0,High,26.110000000000014,1,0,1
4870,0.0,0.0,0,18,3,6,2016,168,0,Medium,25.960000000000036,1,0,1
3908,0.0,0.0,0,19,3,6,2016,168,0,Medium,25.390000000000043,1,0,1
3427,0.0,0.0,0,20,3,6,2016,168,0,Medium,24.75,1,0,1
3222,0.0,0.0,0,21,3,6,2016,168,0,Medium,22.620000000000005,1,0,1
2375,0.0,0.0,0,22,3,6,2016,168,0,Low,20.850000000000023,1,0,1
1454,0.0,0.0,0,23,3,6,2016,168,0,Low,19.420000000000016,1,0,1
844,0.0,0.0,0,0,4,6,2016,169,0,Low,18.610000000000014,1,0,1
531,0.0,0.0,0,1,4,6,2016,169,0,Low,17.900000000000034,1,0,1
407,0.0,0.0,0,2,4,6,2016,169,0,Low,17.930000000000007,1,0,1
407,0.3,0.0,0,3,4,6,2016,169,0,Low,17.760000000000048,1,6,13
878,0.0,0.0,0,4,4,6,2016,169,0,Low,17.650000000000034,1,0,1
2974,0.0,0.0,0,5,4,6,2016,169,0,Low,17.610000000000014,1,0,1
5424,0.0,0.0,0,6,4,6,2016,169,0,Medium,17.390000000000043,1,0,1
6270,0.0,0.0,0,7,4,6,2016,169,0,High,18.560000000000002,1,0,1
5717,0.0,0.0,0,8,4,6,2016,169,0,Medium,20.79000000000002,1,0,1
5325,0.0,0.0,0,9,4,6,2016,169,0,Medium,21.700000000000045,1,0,1
5170,0.0,0.0,0,10,4,6,2016,169,0,Medium,24.430000000000007,1,0,1
5610,0.0,0.0,0,11,4,6,2016,169,0,Medium,25.120000000000005,1,0,1
5405,0.0,0.0,0,12,4,6,2016,169,0,Medium,27.600000000000023,1,0,1
5487,0.0,0.0,0,13,4,6,2016,169,0,Medium,28.870000000000005,1,0,1
5911,0.0,0.0,0,14,4,6,2016,169,0,Medium,29.590000000000032,1,0,1
5762,0.0,0.0,0,15,4,6,2016,169,0,Medium,28.950000000000045,1,0,1
5954,0.0,0.0,0,16,4,6,2016,169,0,Medium,27.54000000000002,1,0,1
5298,0.0,0.0,0,17,4,6,2016,169,0,Medium,25.28000000000003,1,0,1
4865,0.0,0.0,0,18,4,6,2016,169,0,Medium,23.230000000000018,1,0,1
3923,0.0,0.0,0,19,4,6,2016,169,0,Medium,21.33000000000004,1,0,1
3246,0.0,0.0,0,20,4,6,2016,169,0,Medium,22.680000000000007,1,0,1
3014,0.0,0.0,12,21,4,6,2016,169,0,Medium,23.04000000000002,1,1,4
2807,0.0,0.0,12,22,4,6,2016,169,0,Low,22.950000000000045,1,1,4
1990,0.0,0.0,12,23,4,6,2016,169,0,Low,21.83000000000004,1,1,4
1658,0.0,0.0,20,0,5,6,2016,170,1,Low,21.379999999999995,1,1,4
951,0.0,0.0,20,1,5,6,2016,170,1,Low,20.610000000000014,1,1,4
849,0.0,0.0,20,2,5,6,2016,170,1,Low,19.590000000000032,1,1,4
606,0.0,0.0,20,3,5,6,2016,170,1,Low,18.850000000000023,1,1,4
656,0.0,0.0,20,4,5,6,2016,170,1,Low,18.480000000000018,1,1,4
1223,0.0,0.0,20,5,5,6,2016,170,1,Low,18.310000000000002,1,1,4
1818,0.0,0.0,56,6,5,6,2016,170,1,Low,18.29000000000002,1,1,2
2867,0.0,0.0,56,7,5,6,2016,170,1,Low,18.670000000000016,1,1,2
3674,0.0,0.0,56,8,5,6,2016,170,1,Medium,20.140000000000043,1,1,2
4663,0.0,0.0,92,9,5,6,2016,170,1,Medium,21.939999999999998,1,1,19
5200,0.0,0.0,92,10,5,6,2016,170,1,Medium,22.939999999999998,1,1,19
5388,0.0,0.0,76,11,5,6,2016,170,1,Medium,23.930000000000007,1,1,2
5500,0.0,0.0,92,12,5,6,2016,170,1,Medium,25.210000000000036,1,6,13
5450,0.0,0.0,92,13,5,6,2016,170,1,Medium,26.0,1,6,13
5337,0.0,0.0,92,14,5,6,2016,170,1,Medium,27.710000000000036,1,6,13
4989,0.0,0.0,32,15,5,6,2016,170,1,Medium,29.590000000000032,1,1,24
5036,0.0,0.0,32,16,5,6,2016,170,1,Medium,29.510000000000048,1,1,24
4621,0.0,0.0,32,17,5,6,2016,170,1,Medium,29.860000000000014,1,1,24
4636,0.0,0.0,12,18,5,6,2016,170,1,Medium,29.370000000000005,1,1,4
3959,0.0,0.0,12,19,5,6,2016,170,1,Medium,28.82000000000005,1,1,4
3751,0.0,0.0,12,20,5,6,2016,170,1,Medium,27.840000000000032,1,1,4
3588,0.0,0.0,20,21,5,6,2016,170,1,Medium,26.150000000000034,1,1,4
3397,0.0,0.0,20,22,5,6,2016,170,1,Medium,23.870000000000005,1,1,4
2592,0.0,0.0,20,23,5,6,2016,170,1,Low,22.74000000000001,1,1,4
1770,0.0,0.0,8,0,6,6,2016,171,1,Low,22.55000000000001,1,0,27
1233,0.0,0.0,8,1,6,6,2016,171,1,Low,21.970000000000027,1,0,27
874,0.0,0.0,8,2,6,6,2016,171,1,Low,21.25,1,0,27
514,0.0,0.0,12,3,6,6,2016,171,1,Low,20.890000000000043,1,1,4
472,0.0,0.0,12,4,6,6,2016,171,1,Low,20.890000000000043,1,1,4
782,0.0,0.0,12,5,6,6,2016,171,1,Low,20.900000000000034,1,1,4
1241,0.0,0.0,0,6,6,6,2016,171,1,Low,20.710000000000036,1,0,1
1727,0.0,0.0,0,7,6,6,2016,171,1,Low,21.590000000000032,1,0,1
2402,0.0,0.0,0,8,6,6,2016,171,1,Low,22.650000000000034,1,0,1
3497,0.0,0.0,0,9,6,6,2016,171,1,Medium,25.980000000000018,1,0,1
4399,0.0,0.0,0,10,6,6,2016,171,1,Medium,27.52000000000004,1,0,1
5131,0.0,0.0,0,11,6,6,2016,171,1,Medium,28.80000000000001,1,0,1
5155,0.0,0.0,24,12,6,6,2016,171,1,Medium,29.950000000000045,1,1,4
5055,0.0,0.0,24,13,6,6,2016,171,1,Medium,31.30000000000001,1,1,4
4931,0.0,0.0,24,14,6,6,2016,171,1,Medium,31.82000000000005,1,1,4
5010,0.0,0.0,20,15,6,6,2016,171,1,Medium,32.200000000000045,1,1,4
5217,0.0,0.0,20,16,6,6,2016,171,1,Medium,32.18000000000001,1,1,4
4555,0.0,0.0,20,17,6,6,2016,171,1,Medium,31.80000000000001,1,1,4
4477,0.0,0.0,32,18,6,6,2016,171,1,Medium,31.650000000000034,1,1,24
3920,0.0,0.0,32,19,6,6,2016,171,1,Medium,30.689999999999998,1,1,24
3354,0.0,0.0,32,20,6,6,2016,171,1,Medium,30.0,1,1,24
2677,0.0,0.0,80,21,6,6,2016,171,1,Low,29.510000000000048,1,1,2
2544,0.0,0.0,80,22,6,6,2016,171,1,Low,29.200000000000045,1,1,2
1279,0.0,0.0,80,23,6,6,2016,171,1,Low,26.03000000000003,1,1,2
659,0.0,0.0,56,0,0,6,2016,172,0,Low,25.220000000000027,1,6,18
431,2.54,0.0,56,1,0,6,2016,172,0,Low,23.54000000000002,1,6,18
323,0.0,0.0,56,2,0,6,2016,172,0,Low,22.150000000000034,1,6,18
374,0.0,0.0,0,3,0,6,2016,172,0,Low,20.29000000000002,1,0,1
884,0.0,0.0,0,4,0,6,2016,172,0,Low,18.460000000000036,1,0,1
2998,0.0,0.0,0,5,0,6,2016,172,0,Low,16.890000000000043,1,0,1
5565,0.0,0.0,0,6,0,6,2016,172,0,Medium,16.02000000000004,1,0,1
6456,0.0,0.0,0,7,0,6,2016,172,0,High,16.640000000000043,1,0,1
5886,0.0,0.0,0,8,0,6,2016,172,0,Medium,19.439999999999998,1,0,1
4936,0.0,0.0,0,9,0,6,2016,172,0,Medium,20.610000000000014,1,0,1
4326,0.0,0.0,0,10,0,6,2016,172,0,Medium,21.400000000000034,1,0,1
4972,0.0,0.0,0,11,0,6,2016,172,0,Medium,23.129999999999995,1,0,1
5104,0.0,0.0,0,12,0,6,2016,172,0,Medium,24.04000000000002,1,0,1
4931,0.0,0.0,0,13,0,6,2016,172,0,Medium,24.49000000000001,1,0,1
5162,0.0,0.0,0,14,0,6,2016,172,0,Medium,24.939999999999998,1,0,1
5597,0.0,0.0,20,15,0,6,2016,172,0,Medium,24.460000000000036,1,1,4
6379,0.0,0.0,20,16,0,6,2016,172,0,High,24.02000000000004,1,1,4
5992,0.0,0.0,20,17,0,6,2016,172,0,Medium,23.910000000000025,1,1,4
4475,0.0,0.0,36,18,0,6,2016,172,0,Medium,23.29000000000002,1,1,24
3406,0.0,0.0,36,19,0,6,2016,172,0,Medium,22.590000000000032,1,1,24
2857,0.0,0.0,36,20,0,6,2016,172,0,Low,21.640000000000043,1,1,24
2639,0.0,0.0,0,21,0,6,2016,172,0,Low,19.54000000000002,1,0,1
1926,0.0,0.0,0,22,0,6,2016,172,0,Low,17.510000000000048,1,0,1
1238,0.0,0.0,0,23,0,6,2016,172,0,Low,16.78000000000003,1,0,1
677,0.0,0.0,0,0,1,6,2016,173,0,Low,15.240000000000009,1,0,1
416,0.0,0.0,0,1,1,6,2016,173,0,Low,15.270000000000039,1,0,1
320,0.0,0.0,0,2,1,6,2016,173,0,Low,13.75,1,0,1
364,0.0,0.0,0,3,1,6,2016,173,0,Low,13.390000000000043,1,0,1
935,0.0,0.0,0,4,1,6,2016,173,0,Low,12.870000000000005,1,0,1
3097,0.0,0.0,0,5,1,6,2016,173,0,Medium,12.330000000000041,1,0,1
5597,0.0,0.0,0,6,1,6,2016,173,0,Medium,12.32000000000005,1,0,1
6408,0.0,0.0,0,7,1,6,2016,173,0,High,14.140000000000043,1,0,1
5971,0.0,0.0,0,8,1,6,2016,173,0,Medium,16.220000000000027,1,0,1
5342,0.0,0.0,0,9,1,6,2016,173,0,Medium,20.920000000000016,1,0,1
4478,0.0,0.0,0,10,1,6,2016,173,0,Medium,22.960000000000036,1,0,1
4747,0.0,0.0,0,11,1,6,2016,173,0,Medium,23.970000000000027,1,0,1
4959,0.0,0.0,0,12,1,6,2016,173,0,Medium,25.170000000000016,1,0,1
5071,0.0,0.0,0,13,1,6,2016,173,0,Medium,26.110000000000014,1,0,1
5571,0.0,0.0,0,14,1,6,2016,173,0,Medium,26.730000000000018,1,0,1
6054,0.0,0.0,0,15,1,6,2016,173,0,High,27.060000000000002,1,0,1
6455,0.0,0.0,0,16,1,6,2016,173,0,High,27.340000000000032,1,0,1
6357,0.0,0.0,0,17,1,6,2016,173,0,High,27.010000000000048,1,0,1
4732,0.0,0.0,12,18,1,6,2016,173,0,Medium,26.460000000000036,1,1,4
3572,0.0,0.0,12,19,1,6,2016,173,0,Medium,25.950000000000045,1,1,4
3137,0.0,0.0,12,20,1,6,2016,173,0,Medium,24.340000000000032,1,1,4
2862,0.0,0.0,76,21,1,6,2016,173,0,Low,21.79000000000002,1,1,2
2180,0.0,0.0,76,22,1,6,2016,173,0,Low,19.560000000000002,1,1,2
1239,0.0,0.0,76,23,1,6,2016,173,0,Low,18.83000000000004,1,1,2
708,0.0,0.0,36,0,2,6,2016,174,0,Low,18.24000000000001,1,1,24
461,0.0,0.0,36,1,2,6,2016,174,0,Low,18.03000000000003,1,1,24
345,0.0,0.0,36,2,2,6,2016,174,0,Low,18.05000000000001,1,1,24
382,0.0,0.0,92,3,2,6,2016,174,0,Low,18.660000000000025,1,1,19
921,0.0,0.0,92,4,2,6,2016,174,0,Low,18.620000000000005,1,1,19
3152,0.0,0.0,92,5,2,6,2016,174,0,Medium,18.07000000000005,1,1,19
5699,0.0,0.0,48,6,2,6,2016,174,0,Medium,18.07000000000005,1,1,24
6683,0.0,0.0,48,7,2,6,2016,174,0,High,18.970000000000027,1,1,24
5880,0.0,0.0,48,8,2,6,2016,174,0,Medium,19.410000000000025,1,1,24
5062,0.0,0.0,44,9,2,6,2016,174,0,Medium,21.660000000000025,1,1,24
4728,0.0,0.0,44,10,2,6,2016,174,0,Medium,24.650000000000034,1,1,24
4957,0.0,0.0,92,11,2,6,2016,174,0,Medium,26.660000000000025,1,6,13
5280,0.0,0.0,76,12,2,6,2016,174,0,Medium,27.30000000000001,1,6,13
5330,0.0,0.0,76,13,2,6,2016,174,0,Medium,27.930000000000007,1,6,13
5821,0.0,0.0,76,14,2,6,2016,174,0,Medium,28.600000000000023,1,6,13
5797,0.0,0.0,36,15,2,6,2016,174,0,Medium,29.510000000000048,1,1,24
6161,0.0,0.0,36,16,2,6,2016,174,0,High,27.970000000000027,1,1,24
6222,0.0,0.0,36,17,2,6,2016,174,0,High,27.930000000000007,1,1,24
4993,0.0,0.0,32,18,2,6,2016,174,0,Medium,27.090000000000032,1,1,24
3922,0.0,0.0,32,19,2,6,2016,174,0,Medium,26.620000000000005,1,1,24
3105,0.0,0.0,32,20,2,6,2016,174,0,Medium,23.189999999999998,1,1,24
2779,0.0,0.0,12,21,2,6,2016,174,0,Low,22.27000000000004,1,1,4
2202,0.0,0.0,12,22,2,6,2016,174,0,Low,21.670000000000016,1,1,4
2165,0.0,0.0,12,23,2,6,2016,174,0,Low,21.210000000000036,1,1,4
1348,0.0,0.0,12,0,3,6,2016,175,0,Low,17.230000000000018,1,6,13
646,0.0,0.0,12,1,3,6,2016,175,0,Low,15.640000000000043,1,6,13
449,0.0,0.0,12,2,3,6,2016,175,0,Low,14.770000000000039,1,6,13
425,0.6,0.0,80,3,3,6,2016,175,0,Low,13.430000000000007,1,6,13
947,0.0,0.0,80,4,3,6,2016,175,0,Low,13.660000000000025,1,1,2
3133,0.0,0.0,80,5,3,6,2016,175,0,Medium,13.5,1,1,2
5844,0.0,0.0,68,6,3,6,2016,175,0,Medium,13.920000000000016,1,1,2
6699,0.0,0.0,68,7,3,6,2016,175,0,High,14.25,1,1,2
5991,0.0,0.0,68,8,3,6,2016,175,0,Medium,14.650000000000034,1,1,2
5164,0.0,0.0,88,9,3,6,2016,175,0,Medium,15.230000000000018,1,1,19
5051,0.0,0.0,88,10,3,6,2016,175,0,Medium,17.189999999999998,1,1,19
5346,0.0,0.0,80,11,3,6,2016,175,0,Medium,19.379999999999995,1,6,13
5392,0.0,0.0,44,12,3,6,2016,175,0,Medium,20.560000000000002,1,1,24
5170,0.0,0.0,44,13,3,6,2016,175,0,Medium,22.29000000000002,1,1,24
5513,0.0,0.0,44,14,3,6,2016,175,0,Medium,24.140000000000043,1,1,24
5795,0.0,0.0,48,15,3,6,2016,175,0,Medium,24.350000000000023,1,1,24
6714,0.0,0.0,48,16,3,6,2016,175,0,High,25.430000000000007,1,1,24
6320,0.0,0.0,48,17,3,6,2016,175,0,High,25.390000000000043,1,1,24
4804,0.0,0.0,48,18,3,6,2016,175,0,Medium,25.04000000000002,1,1,24
3575,0.0,0.0,48,19,3,6,2016,175,0,Medium,24.120000000000005,1,1,24
3346,0.0,0.0,48,20,3,6,2016,175,0,Medium,22.650000000000034,1,1,24
3412,0.0,0.0,56,21,3,6,2016,175,0,Medium,20.590000000000032,1,1,2
2689,0.0,0.0,56,22,3,6,2016,175,0,Low,18.310000000000002,1,1,2
1587,0.0,0.0,56,23,3,6,2016,175,0,Low,16.960000000000036,1,1,2
1028,0.0,0.0,8,0,4,6,2016,176,0,Low,16.5,1,0,27
683,0.0,0.0,8,1,4,6,2016,176,0,Low,16.08000000000004,1,0,27
486,0.0,0.0,8,2,4,6,2016,176,0,Low,15.150000000000034,1,0,27
521,0.0,0.0,0,3,4,6,2016,176,0,Low,14.960000000000036,1,0,1
1005,0.0,0.0,0,4,4,6,2016,176,0,Low,14.220000000000027,1,0,1
3026,0.0,0.0,0,5,4,6,2016,176,0,Medium,14.020000000000039,1,0,1
5395,0.0,0.0,1,6,4,6,2016,176,0,Medium,13.960000000000036,1,5,17
5395,0.0,0.0,1,6,4,6,2016,176,0,Medium,13.960000000000036,1,3,5
6208,0.0,0.0,20,7,4,6,2016,176,0,High,15.939999999999998,1,5,17
6208,0.0,0.0,20,7,4,6,2016,176,0,High,15.939999999999998,1,3,5
5448,0.0,0.0,20,8,4,6,2016,176,0,Medium,18.220000000000027,1,1,4
5056,0.0,0.0,20,9,4,6,2016,176,0,Medium,20.670000000000016,1,1,4
4806,0.0,0.0,20,10,4,6,2016,176,0,Medium,21.58000000000004,1,1,4
4874,0.0,0.0,75,11,4,6,2016,176,0,Medium,22.33000000000004,1,1,2
4888,0.0,0.0,75,12,4,6,2016,176,0,Medium,23.090000000000032,1,1,2
4799,0.0,0.0,90,13,4,6,2016,176,0,Medium,23.810000000000002,1,1,19
5078,0.0,0.0,75,14,4,6,2016,176,0,Medium,24.53000000000003,1,1,2
5219,0.0,0.0,75,15,4,6,2016,176,0,Medium,25.03000000000003,1,1,2
6160,0.0,0.0,75,16,4,6,2016,176,0,High,26.150000000000034,1,1,2
5227,0.0,0.0,75,17,4,6,2016,176,0,Medium,26.860000000000014,1,1,2
4621,0.0,0.0,40,18,4,6,2016,176,0,Medium,27.180000000000007,1,1,24
3775,0.0,0.0,20,19,4,6,2016,176,0,Medium,26.850000000000023,1,1,4
3513,0.0,0.0,20,20,4,6,2016,176,0,Medium,26.0,1,1,4
3705,0.0,0.0,20,21,4,6,2016,176,0,Medium,24.660000000000025,1,1,4
3810,0.0,0.0,20,22,4,6,2016,176,0,Medium,23.480000000000018,1,1,4
2525,0.0,0.0,20,23,4,6,2016,176,0,Low,22.82000000000005,1,1,4
1869,0.0,0.0,75,0,5,6,2016,177,1,Low,22.870000000000005,1,1,2
1100,0.0,0.0,90,1,5,6,2016,177,1,Low,22.920000000000016,1,1,19
1005,0.0,0.0,40,2,5,6,2016,177,1,Low,22.890000000000043,1,1,24
493,0.0,0.0,40,3,5,6,2016,177,1,Low,22.890000000000043,1,1,24
653,0.0,0.0,20,4,5,6,2016,177,1,Low,22.78000000000003,1,1,4
1009,0.0,0.0,20,5,5,6,2016,177,1,Low,22.30000000000001,1,1,4
1595,0.0,0.0,20,6,5,6,2016,177,1,Low,22.470000000000027,1,1,4
2175,0.0,0.0,20,7,5,6,2016,177,1,Low,23.210000000000036,1,1,4
2806,0.0,0.0,1,8,5,6,2016,177,1,Low,24.689999999999998,1,0,27
3536,0.0,0.0,20,9,5,6,2016,177,1,Medium,26.379999999999995,1,1,4
3970,0.0,0.0,20,10,5,6,2016,177,1,Medium,28.129999999999995,1,1,4
4257,0.0,0.0,20,11,5,6,2016,177,1,Medium,29.78000000000003,1,1,4
4544,0.0,0.0,75,12,5,6,2016,177,1,Medium,30.54000000000002,1,1,2
4363,0.0,0.0,75,13,5,6,2016,177,1,Medium,32.01000000000005,1,1,2
4395,0.0,0.0,40,14,5,6,2016,177,1,Medium,33.10000000000002,1,1,24
4298,0.0,0.0,40,15,5,6,2016,177,1,Medium,33.710000000000036,1,1,24
4341,0.0,0.0,75,16,5,6,2016,177,1,Medium,33.879999999999995,1,10,21
4215,0.0,0.0,75,17,5,6,2016,177,1,Medium,32.54000000000002,1,10,21
3808,0.0,0.0,90,18,5,6,2016,177,1,Medium,30.189999999999998,1,10,31
3154,0.0,0.0,40,19,5,6,2016,177,1,Medium,28.730000000000018,1,6,13
3154,0.0,0.0,40,19,5,6,2016,177,1,Medium,28.730000000000018,1,10,21
2882,0.0,0.0,75,20,5,6,2016,177,1,Low,27.450000000000045,1,1,2
3038,0.0,0.0,75,21,5,6,2016,177,1,Medium,26.05000000000001,1,1,2
3255,0.0,0.0,75,22,5,6,2016,177,1,Medium,25.060000000000002,1,1,2
2583,0.0,0.0,40,23,5,6,2016,177,1,Low,23.80000000000001,1,1,24
1658,0.0,0.0,1,0,6,6,2016,178,1,Low,22.78000000000003,1,0,27
1277,0.0,0.0,1,1,6,6,2016,178,1,Low,21.24000000000001,1,0,27
718,0.0,0.0,1,2,6,6,2016,178,1,Low,20.560000000000002,1,0,27
460,0.0,0.0,1,3,6,6,2016,178,1,Low,19.660000000000025,1,0,27
385,0.0,0.0,1,4,6,6,2016,178,1,Low,18.920000000000016,1,0,27
530,0.0,0.0,20,5,6,6,2016,178,1,Low,18.33000000000004,1,1,4
926,0.0,0.0,40,6,6,6,2016,178,1,Low,18.470000000000027,1,1,24
1241,0.0,0.0,40,7,6,6,2016,178,1,Low,19.30000000000001,1,1,24
2078,0.0,0.0,20,8,6,6,2016,178,1,Low,21.57000000000005,1,1,4
3101,0.0,0.0,20,9,6,6,2016,178,1,Medium,23.010000000000048,1,1,4
3956,0.0,0.0,20,10,6,6,2016,178,1,Medium,24.54000000000002,1,1,4
3893,0.0,0.0,20,11,6,6,2016,178,1,Medium,25.870000000000005,1,1,4
4303,0.0,0.0,20,12,6,6,2016,178,1,Medium,26.939999999999998,1,1,4
4403,0.0,0.0,1,13,6,6,2016,178,1,Medium,27.760000000000048,1,0,27
4241,0.0,0.0,1,14,6,6,2016,178,1,Medium,28.660000000000025,1,0,27
4464,0.0,0.0,20,15,6,6,2016,178,1,Medium,29.03000000000003,1,1,4
4359,0.0,0.0,20,16,6,6,2016,178,1,Medium,29.629999999999995,1,1,4
4271,0.0,0.0,20,17,6,6,2016,178,1,Medium,29.83000000000004,1,1,4
3717,0.0,0.0,20,18,6,6,2016,178,1,Medium,29.54000000000002,1,1,4
3465,0.0,0.0,20,19,6,6,2016,178,1,Medium,29.110000000000014,1,1,4
2425,0.0,0.0,1,20,6,6,2016,178,1,Low,27.840000000000032,1,0,27
2319,0.0,0.0,1,21,6,6,2016,178,1,Low,25.370000000000005,1,0,27
1470,0.0,0.0,1,22,6,6,2016,178,1,Low,23.629999999999995,1,0,27
1483,0.0,0.0,1,23,6,6,2016,178,1,Low,22.75,1,0,27
615,0.0,0.0,1,0,0,6,2016,179,0,Low,22.360000000000014,1,0,27
370,0.0,0.0,1,1,0,6,2016,179,0,Low,21.260000000000048,1,0,27
304,0.0,0.0,1,2,0,6,2016,179,0,Low,20.230000000000018,1,0,27
349,0.0,0.0,1,3,0,6,2016,179,0,Low,19.310000000000002,1,0,27
821,0.0,0.0,1,4,0,6,2016,179,0,Low,18.510000000000048,1,0,27
2849,0.0,0.0,20,5,0,6,2016,179,0,Low,17.58000000000004,1,1,4
5176,0.0,0.0,20,6,0,6,2016,179,0,Medium,16.950000000000045,1,1,4
6045,0.0,0.0,75,7,0,6,2016,179,0,High,17.28000000000003,1,1,2
5332,0.0,0.0,75,8,0,6,2016,179,0,Medium,17.77000000000004,1,1,2
4426,0.0,0.0,40,9,0,6,2016,179,0,Medium,18.150000000000034,1,1,24
3984,0.0,0.0,20,10,0,6,2016,179,0,Medium,19.260000000000048,1,1,4
4016,0.0,0.0,40,11,0,6,2016,179,0,Medium,19.890000000000043,1,1,24
4440,0.0,0.0,90,12,0,6,2016,179,0,Medium,20.180000000000007,1,1,19
4422,0.0,0.0,40,13,0,6,2016,179,0,Medium,21.30000000000001,1,1,24
4727,0.0,0.0,75,14,0,6,2016,179,0,Medium,21.82000000000005,1,1,2
4825,0.0,0.0,75,15,0,6,2016,179,0,Medium,21.970000000000027,1,1,2
5832,0.0,0.0,75,16,0,6,2016,179,0,Medium,22.400000000000034,1,1,2
5347,0.0,0.0,75,17,0,6,2016,179,0,Medium,22.340000000000032,1,1,2
3959,0.0,0.0,40,18,0,6,2016,179,0,Medium,22.55000000000001,1,1,24
2931,0.0,0.0,40,19,0,6,2016,179,0,Low,21.850000000000023,1,1,24
2626,0.0,0.0,40,20,0,6,2016,179,0,Low,21.120000000000005,1,1,24
2400,0.6,0.0,20,21,0,6,2016,179,0,Low,19.430000000000007,1,6,13
1968,0.0,0.0,20,22,0,6,2016,179,0,Low,18.30000000000001,1,1,4
1129,0.0,0.0,90,23,0,6,2016,179,0,Low,17.99000000000001,1,1,19
